query_id,placekey,latLon
363300,222@63j-8j6-9fz,"(39.14195062983733, -84.5012498760916)"
360016,224@63j-8jn-z9f,"(39.20579327144137, -84.38072777378457)"
360003,222@63j-8j6-bhq,"(39.13954593897091, -84.50568565964919)"
360001,225@63j-8nb-z2k,"(39.08656891556975, -84.34930209048305)"
360362,222@63j-8kn-b6k,"(39.25127971765439, -84.4211854250983)"
360179,225@63j-8yz-zxq,"(39.25213509470003, -84.34107979309849)"
363308,222@63j-8j6-kvf,"(39.1379174625777, -84.50049318626982)"
362004,222@63j-8hy-2x5,"(39.21230527896931, -84.48057854222881)"
360163,22r@63j-8xs-pgk,"(39.12139267753222, -84.51017010920197)"
360234,222@63j-8sh-d9z,"(39.18016639875995, -84.5953356180172)"
360095,229@63j-xbp-ch5,"(39.99527999765307, -83.0173778983194)"
361315,222@63h-kk7-y9z,"(40.646530873124945, -83.5960256570963)"
361311,222@63d-pvs-yjv,"(40.25747313117344, -80.97672024885144)"
361309,222@5s5-s5x-w49,"(41.411786981374696, -84.0876259821038)"
361332,222@63h-s7b-tgk,"(39.221395806123, -83.60930353467513)"
361304,224@63h-rzt-68v,"(39.3485851019049, -83.38835829492724)"
361330,222@63c-m4w-n3q,"(39.54797992357389, -82.4293795102825)"
360148,224@63j-ym7-cyv,"(40.56504984360184, -81.92090183381416)"
360065,222@63v-8cf-hwk,"(41.224725174938456, -82.60300773048853)"
361310,222@63j-qt8-mx5,"(41.03885865179052, -82.70950433178152)"
361320,225@63h-rgp-8vz,"(39.02999044327987, -82.63922780680514)"
360211,222@63d-szk-zzz,"(40.354126050191766, -80.62545749870095)"
360040,222@63j-tkx-bc5,"(40.400422324522715, -82.4484271397414)"
360098,222@63t-q7f-7bk,"(41.663157104797726, -81.24734378054102)"
360218,223@63j-vsk-9cq,"(40.04840864861011, -82.45033043303575)"
360197,225@63h-k8f-4y9,"(40.369595130433005, -83.75741714758286)"
362025,226@63v-6sv-4jv,"(41.398840439160104, -82.22434291785608)"
360172,222@63v-d8z-qfz,"(41.43642397499641, -82.23719110634791)"
360364,223@63v-6mq-btv,"(41.46905301947638, -81.98220009742637)"
361306,222@63v-6ct-ty9,"(41.29575988316621, -82.22507084229956)"
360145,222@63v-6sj-d7q,"(41.36669988313874, -82.09753680423113)"
360262,222@63j-rq8-r6k,"(41.69317787857252, -83.62648789978006)"
362036,222@5s5-x28-h5z,"(41.717896375535716, -83.6685079844527)"
360112,222@63j-rpg-psq,"(41.66813248477234, -83.54198695466707)"
360048,223@63j-rp3-8jv,"(41.616289425480495, -83.61559324058214)"
360081,224@63j-rpy-zvf,"(41.6353518596276, -83.48522147572358)"
362038,222@63j-rmr-9mk,"(41.61996816388184, -83.59640345323932)"
360090,222@63j-r7h-z9f,"(41.557263465123604, -83.68065230014001)"
360259,222@63j-rps-r6k,"(41.620643053397075, -83.4819331684495)"
360068,222@63j-rq6-vzz,"(41.67386299289297, -83.59496715110535)"
360189,222@63h-mbt-ysq,"(39.892536746495935, -83.45322917019793)"
360064,222@63t-qyp-vj9,"(41.113719397208285, -80.65727718979316)"
360276,222@63t-qkd-j9z,"(40.993444309638534, -80.66072188146468)"
362024,222@63t-qyp-vj9,"(41.113719397208285, -80.65727718979316)"
362023,222@63t-npp-xt9,"(41.005406505068166, -80.63228109322648)"
360352,222@63t-npr-zvf,"(41.01522814755161, -80.65603369396965)"
360011,222@63j-kdd-z9f,"(40.571178086136555, -83.1296524814928)"
361303,222@63v-7s2-c3q,"(41.03650158691962, -82.01416752538019)"
360091,222@63v-65w-4vz,"(41.13746766191966, -81.8365529097794)"
360058,222@63k-4zf-mtv,"(40.481198333384796, -84.63951919751702)"
360174,222@63h-fcy-2c5,"(40.08605205654689, -84.23050963127803)"
360368,224@63h-jm3-z2k,"(40.04255838850314, -84.20989748581741)"
360051,224@63h-j5b-xqz,"(39.74565761170625, -84.18520121107709)"
360133,222@63h-j7q-vvf,"(39.76970471658791, -84.20252860694993)"
360239,222@63j-f73-9j9,"(39.63762076761054, -84.25032179494767)"
363306,222@63h-j7m-n5z,"(39.77527764367179, -84.16772386160638)"
362028,222@63j-f73-9j9,"(39.63762076761054, -84.25032179494767)"
360079,222@63h-j6b-6zf,"(39.69686612421093, -84.19231638028045)"
361313,222@63k-2bd-rx5,"(40.547736446235476, -82.85080111200665)"
360039,222@63c-rhw-zzz,"(39.97440287244823, -82.01549960664343)"
361314,229@63j-pvy-h5z,"(41.50576545714388, -82.9317089195209)"
361300,222@63k-85m-99f,"(41.13469624836752, -84.60110313870419)"
360170,222@63h-v2z-m8v,"(39.610636828874, -82.93672240758164)"
361334,227@63h-rpj-y9z,"(39.117530911077395, -83.00588110432331)"
360078,222@63v-ckh-grk,"(41.17508545243587, -81.24978957374344)"
360118,222@63k-2mw-rzf,"(40.75222314198464, -82.5283437402121)"
360365,222@63k-2fk-kzz,"(40.77233071918414, -82.59321937219912)"
361324,222@63k-2hv-45f,"(40.88283325763498, -82.67451689333322)"
360159,223@63h-py2-wrk,"(39.39605862044753, -82.96858143449019)"
360107,222@63j-pcw-66k,"(41.28804968001216, -82.88217583951477)"
360156,223@63j-pmm-6c5,"(41.33900169196842, -83.13486909745514)"
360361,223@63n-gvn-2zf,"(38.747475540853515, -82.99285633122608)"
360008,222@63n-gtt-zcq,"(38.75321302995724, -82.97733687748577)"
360089,222@63j-jwv-sqz,"(41.10381028191312, -83.21696961350465)"
361318,222@63j-jbz-bhq,"(41.16232999083977, -83.4239951925849)"
360013,223@63h-fvd-2zf,"(40.28736996800665, -84.16927135523757)"
360131,222@63d-vnt-4qf,"(40.90268368461154, -81.1026037231012)"
362016,222@63d-v92-fcq,"(40.81209914998017, -81.39590063946152)"
360084,223@63d-v95-49z,"(40.79496775098462, -81.40391023510682)"
360070,222@63d-v92-fcq,"(40.81209914998017, -81.39590063946152)"
363303,223@63v-c9b-fzz,"(41.0781449833949, -81.52689601972362)"
360150,222@63v-by9-swk,"(41.13289479770077, -81.51030080880034)"
360241,225@63v-by6-ty9,"(41.133219592636145, -81.47777779020788)"
360351,222@63v-cbx-7t9,"(41.09660436624073, -81.51355503071183)"
362027,222@63v-c9c-8n5,"(41.083020805179515, -81.51144544488122)"
360020,223@63v-c9b-w6k,"(41.08137643623456, -81.50026429270088)"
360027,222@63v-c9f-r8v,"(41.079083242790986, -81.53328508607349)"
360161,222@63t-qxg-5mk,"(41.23165303867772, -80.77738168563278)"
360055,222@63t-qv8-d35,"(41.23594588852622, -80.79869609299735)"
361302,223@63d-ndd-ghq,"(40.4021558211843, -81.33664399094836)"
360092,222@63h-mg5-z9f,"(40.22961516231021, -83.36798658553626)"
360071,222@63k-8z9-gzf,"(40.85070195030221, -84.57969276511945)"
360076,222@63j-dqf-68v,"(39.497854544074954, -84.3138169250941)"
360147,223@63c-j43-bc5,"(39.432074659157664, -81.46409159572723)"
361319,222@63c-j3z-h5z,"(39.439973709330076, -81.44349710694283)"
360036,222@63v-7gm-gc5,"(40.82037856891363, -81.93279169939014)"
361323,222@63v-726-y9z,"(40.83242925448089, -81.76289748824944)"
360121,222@5s5-v3q-6x5,"(41.474728719569335, -84.55678756965919)"
361327,223@5s5-vkz-435,"(41.58998485627803, -84.59526961158515)"
360029,223@63j-rjx-nwk,"(41.37614173231646, -83.66504085078218)"
361329,222@63j-m35-99f,"(40.8406056047987, -83.28027118194139)"
370178,222@5r6-wtd-snq,"(35.80918120811452, -94.64268461195644)"
371300,223@5qx-4hz-f9f,"(34.39313000582755, -96.15202221458014)"
371322,223@5r9-tfq-28v,"(36.810493243434024, -100.51688763681808)"
370019,223@5qt-b7j-2zf,"(35.41380262883098, -99.42548692551104)"
371302,223@5qs-rqh-p5f,"(35.84867851268761, -98.41936802921546)"
371327,222@5qs-qn8-tsq,"(36.11753497476976, -98.31478989528654)"
370014,222@5qw-ymn-5xq,"(34.00687319645968, -96.39417174323266)"
371314,222@5qs-xsv-mrk,"(35.07102574453634, -98.22842401965292)"
370211,222@5qt-3ct-xqz,"(35.484764774450284, -97.76430697059862)"
370047,222@5qx-p8w-yqf,"(34.18858883123478, -97.14113022663615)"
371310,222@5qx-pdd-zpv,"(34.22268219428041, -97.49151261108798)"
370089,223@5r6-qrs-7h5,"(35.914062340739925, -94.95061778320802)"
370100,223@5qx-c66-m8v,"(34.01124607934172, -95.49729791545464)"
370008,222@5qs-w24-yn5,"(35.23053311262304, -97.43909037546068)"
370212,228@5qs-zpv-5fz,"(35.38512331757148, -97.52014602368205)"
373300,222@5qs-w25-ht9,"(35.231085059867524, -97.40868270253839)"
371319,222@5qx-4tn-wrk,"(34.53900890981708, -96.22433255404123)"
370097,226@5qt-m95-4sq,"(34.59295802874799, -98.46306189693017)"
370056,222@5qt-m9d-hqz,"(34.6088728459568, -98.43684760089145)"
370237,223@5r7-xqd-fcq,"(36.6531272044891, -95.1550851468841)"
371331,222@5r7-h2t-w49,"(35.99841906105196, -96.60660204182008)"
371312,224@5r7-f4b-ygk,"(35.99350650214473, -96.10057596170316)"
370029,222@5qs-pj4-2x5,"(35.51505054994674, -98.99734525098255)"
371323,222@5qs-mws-y7q,"(35.53981358905164, -98.66256365857669)"
370113,223@5r7-vyj-snq,"(36.58179771158359, -94.7593732841253)"
371336,222@5qv-cxt-2x5,"(36.268178483793, -99.88144955535896)"
370026,222@5qv-386-mzf,"(36.394580757475914, -97.87238588623165)"
370016,225@5qv-32m-ht9,"(36.39110209484018, -97.88678907127095)"
370054,224@5qs-xh4-t9z,"(35.04828889165308, -97.962141525347)"
371330,222@5qt-hrn-3t9,"(34.891375674200596, -99.50133179655798)"
371338,222@5r3-hvv-d7q,"(34.6911262864956, -99.91361305374862)"
371324,222@5qv-dnx-sdv,"(36.844477505640924, -99.62797917712665)"
371335,222@5r7-pvw-tgk,"(35.26042172321836, -95.12775161914163)"
371321,222@5r7-d8v-nqz,"(35.088457154875826, -96.37937650162117)"
370022,222@5qt-h4q-2hq,"(34.63630649263257, -99.31850061919948)"
371304,222@5qx-2t7-vpv,"(34.22457633039497, -96.67554934158187)"
370030,222@5qv-59v-nbk,"(36.79740473929278, -97.3006617083497)"
370006,229@5qv-547-85f,"(36.725644605396404, -97.06788264757517)"
370153,222@5qt-mzv-7wk,"(35.03732960568106, -99.09935927201353)"
371337,222@5r7-3q8-tsq,"(35.04414720902306, -94.61179592885789)"
371316,222@5r7-hdt-n89,"(35.74835655408694, -96.68261453149813)"
371301,222@5r7-c9r-92k,"(35.48999884303446, -96.68490436635074)"
371317,222@5qt-zty-c5z,"(35.87704681638394, -97.46189864103351)"
371306,224@5qx-nsg-3t9,"(33.94282256475424, -97.13124619990974)"
370158,222@5qs-wxz-4qf,"(35.028237365707426, -97.36585605121589)"
371342,222@5qx-djc-h3q,"(33.88322015020349, -94.81115826276397)"
371329,222@5qs-qkh-2x5,"(36.2746493039167, -98.47484520631356)"
371326,222@5qx-24c-2ff,"(34.080188084793214, -96.77830319991958)"
370015,222@5r6-xgn-j9z,"(36.30877409513189, -95.30570673676696)"
371328,229@5qw-zs3-k4v,"(34.50590733151186, -96.9955302325184)"
372022,223@5r6-tz3-mx5,"(35.75194867915532, -95.41222887720286)"
370025,222@5r6-tz8-yn5,"(35.75408322807488, -95.40628435102795)"
370139,222@5qt-z89-2rk,"(36.28852640777112, -97.29883875680541)"
371305,222@5r8-k7g-mhq,"(36.69579489353767, -95.63027746075288)"
370106,222@5qs-zpz-kfz,"(35.422549779852496, -97.53255146377585)"
370192,225@5qs-zm5-ch5,"(35.56386778870154, -97.56642738639248)"
370222,222@5qs-zbj-xt9,"(35.56809980516176, -97.51094716594704)"
370234,223@5qs-zpm-pvz,"(35.390044219845514, -97.42669866546882)"
370240,223@5qs-zn4-qmk,"(35.56538414029777, -97.65746649180203)"
719c8a84-a386-4aca-8db1-a36ddc9e050b,223@5qs-zp3-d9z,"(35.450228994259746, -97.42912384205862)"
370037,222@5qs-zk5-h5z,"(35.477574992452965, -97.52324446030718)"
372004,222@5qs-zrq-j9z,"(35.48307031786964, -97.51674132411432)"
372009,222@5qs-zjp-w8v,"(35.527051617074044, -97.58076147482167)"
370203,222@5qs-vyh-psq,"(35.37558376340661, -97.56984328911213)"
370206,222@5qt-23d-jy9,"(35.614078654673975, -97.58279175899855)"
370215,222@5qt-23d-w6k,"(35.60844454649163, -97.59693598125801)"
372005,222@5qt-23j-7wk,"(35.60838793714119, -97.59998984371182)"
370201,223@5qs-zpp-py9,"(35.40575137794919, -97.51007709978562)"
370225,222@5qt-22r-p5f,"(35.63490758642029, -97.50011327857537)"
370199,222@5qs-zmg-3dv,"(35.583968760261946, -97.58382333844443)"
370013,222@5qt-23j-7wk,"(35.60838793714119, -97.59998984371182)"
370093,223@5qs-zrq-ffz,"(35.480166405203676, -97.49899554377957)"
370028,222@5qs-zjp-mtv,"(35.52928436759414, -97.5763287114069)"
370094,222@5qs-zqn-3h5,"(35.46696185496185, -97.39437782455555)"
372012,223@5qs-zqm-q75,"(35.4671192027521, -97.38523728799677)"
370220,22b@5qs-zpz-nbk,"(35.420372643877876, -97.5339321464721)"
370236,222@5qs-zcn-6p9,"(35.64491633515225, -97.41825780063277)"
370183,223@5r7-bp6-xdv,"(35.43899153765943, -96.01579825163996)"
372023,222@5r7-grv-b6k,"(35.66832675791506, -95.9611709510551)"
370078,222@5r8-fq8-p35,"(36.145441010965854, -95.99911377469496)"
371309,224@5r8-dnf-jvz,"(36.67310523947546, -96.32501219528366)"
371318,223@5r8-gqc-j9z,"(36.56304583183254, -96.70735733363642)"
370004,222@5r7-v49-jjv,"(36.87262981411832, -94.87945838458654)"
371320,223@5r8-h9j-5cq,"(36.310149451584884, -96.48036043481201)"
370099,222@5r7-h28-ht9,"(35.978746817162964, -96.75729446670266)"
370049,222@5qv-24y-g8v,"(36.11515464910388, -97.07378143121373)"
370034,222@5r7-ndg-5s5,"(34.93644480304679, -95.75041969983377)"
370020,222@5qx-57c-5xq,"(34.77777520017966, -96.63362673894353)"
370149,224@5r7-chg-hh5,"(35.36334647970761, -96.93793110808606)"
372019,222@5qt-2xt-mrk,"(35.299025785703044, -96.92641698188537)"
370083,223@5qx-fjf-389,"(34.231542368076916, -95.61575459240463)"
370039,223@5r6-xqq-9xq,"(36.32295555433642, -95.60495633388578)"
370229,223@5r7-dt4-k4v,"(35.24610765476371, -96.69866832340078)"
370112,222@5r6-rxt-y7q,"(35.46362217455176, -94.78728908904748)"
370023,222@5qx-q89-f75,"(34.520275820474176, -97.97535530023426)"
371340,224@5qz-nq8-gp9,"(36.6901566882528, -101.47585168727852)"
370210,224@5r7-fnr-t9z,"(36.04324416553008, -95.95266571584929)"
370235,222@5r6-t7x-p5f,"(36.077827982405026, -95.80094440220837)"
370001,222@5r8-fq5-zj9,"(36.14662167671978, -95.96797399066415)"
370041,222@5r7-fpk-rhq,"(36.02594844106196, -96.00953429523587)"
370114,227@5r8-fqv-vmk,"(36.135969056294606, -95.96589246961001)"
370228,222@5r8-fbp-w6k,"(36.3045999371586, -95.85287983327287)"
370227,222@5r8-fbp-nqz,"(36.299314577940436, -95.83509392505238)"
370218,222@5r7-fqw-73q,"(36.03289543582195, -95.85790010872783)"
372018,222@5r8-fpp-mtv,"(36.11489720454603, -95.89025227841732)"
370190,222@5r6-t8k-h3q,"(36.051010251510114, -95.86263070728853)"
370202,222@5r7-fqv-djv,"(36.03500986722534, -95.86408629153452)"
370216,222@5r7-fr7-47q,"(36.06437741139527, -96.00396043965637)"
370091,222@5r7-fq8-grk,"(36.07002887177924, -95.91833468390499)"
370166,222@5r6-t4m-v4v,"(35.96200427931074, -95.39260159602321)"
370018,222@5r8-f28-f75,"(36.75191856350315, -95.93958191293903)"
371325,223@5qs-pwr-z75,"(35.30152715309964, -98.9878936720517)"
371341,222@5qt-tf8-k4v,"(36.786948397705864, -98.67039435649689)"
370002,223@5qv-fpf-kj9,"(36.436844724064066, -99.40012785003465)"
381315,222@5w8-t43-ygk,"(44.794414237014806, -117.84768648411402)"
380014,222@5xf-6g4-vs5,"(44.60319227670876, -123.2523794432832)"
380038,222@5xc-kfj-2hq,"(45.35616855526713, -122.58593636092824)"
380091,224@5xc-kck-djv,"(45.432710933757356, -122.5593093217374)"
380082,222@5xc-kcx-fxq,"(45.44943465255511, -122.62790923313548)"
381320,222@5xc-y4c-94v,"(46.1881501697271, -123.8185540740594)"
381303,222@5xc-tyb-b49,"(45.989030361383605, -123.91221248458093)"
381312,222@5v7-fbf-py9,"(43.18002531370124, -124.17826232201631)"
381304,222@5v7-w8j-q2k,"(43.11163780829939, -124.40163810354949)"
380090,224@5v8-dbd-hkf,"(43.38362944958512, -124.2349500809962)"
381313,222@5wn-v8b-b49,"(44.29794525656063, -120.82370739488466)"
381322,222@5v8-vbp-2rk,"(42.410999761161456, -124.41864983554275)"
380047,222@5wn-s79-52k,"(44.06703303999511, -121.2681400591767)"
380040,222@5wn-wms-835,"(44.287848117836745, -121.17002341388088)"
380027,222@5v7-j2p-k2k,"(43.24162848952208, -123.36596796474454)"
381311,222@5v8-ffc-hkf,"(43.694120637959934, -124.1364307961742)"
381305,226@5wp-4fm-tsq,"(44.4177539024204, -118.95765192632516)"
381307,225@5wq-74w-6c5,"(43.58791001090549, -119.06035381200769)"
381318,224@5xd-8vt-b49,"(45.704420465929914, -121.52437697876596)"
380075,226@5v9-8rf-gc5,"(42.34027081180934, -122.86386623460022)"
380018,222@5v9-8rk-87q,"(42.318021986936365, -122.83034271625414)"
380005,222@5v9-7gp-tn5,"(42.20572308010417, -122.72517874571867)"
381324,222@5wn-wfm-35z,"(44.638686622928915, -121.12122738437525)"
380002,222@5v7-mqx-ty9,"(42.421203601307134, -123.34275915128637)"
380050,222@5v6-2xx-zpv,"(42.253255632064295, -121.78577370345741)"
381309,222@5wp-s4w-fxq,"(42.1811671553587, -120.35260194392059)"
381301,223@5v7-z4w-bp9,"(43.803376249933216, -123.039949530393)"
380033,227@5v8-bg9-hkf,"(44.04614691697764, -123.08184578182451)"
380020,224@5xd-tms-xyv,"(44.05253916039133, -123.00492113821457)"
380102,222@5v8-b24-7nq,"(44.08071688909616, -123.02781768049583)"
381316,222@5v8-99m-qfz,"(43.973515811773126, -124.11680083338032)"
381302,222@5xd-xzc-y35,"(44.98533642534537, -123.99433826779973)"
381314,223@5xf-472-x3q,"(44.62939595025373, -124.0590483140136)"
380022,226@5xd-vbk-q9f,"(44.631266377502364, -123.11603880584488)"
381323,223@5xd-v7b-jd9,"(44.551138831637445, -122.90596977149983)"
380052,223@5w9-tgc-vzz,"(44.02499207424925, -116.97663547569063)"
380056,224@5xd-qsn-r8v,"(44.804512720608884, -122.78394035220417)"
380029,223@5xc-qbf-9xq,"(45.00439800900563, -122.79033488948302)"
380051,222@5xd-qg6-w8v,"(44.931991029779034, -123.0370283882779)"
381310,222@5wd-75h-d35,"(45.356314950587816, -119.54941897640482)"
380061,222@5xc-jxp-kvf,"(45.5281890060186, -122.6134319676657)"
382004,222@5xc-kkx-2zf,"(45.5357919259186, -122.55628862274888)"
380009,224@5xc-jwp-tvz,"(45.498305066013465, -122.68579310311318)"
380007,222@5xc-jty-gtv,"(45.544387226103986, -122.67063667868393)"
383300,223@5xc-jwp-r6k,"(45.50049850375646, -122.68486451964353)"
380017,222@5xc-jv7-xyv,"(45.53029362582783, -122.69844440170918)"
380025,222@5xc-km9-q75,"(45.516834912166004, -122.40686120916355)"
380060,222@5xc-km5-389,"(45.512343145749185, -122.55897691666456)"
381308,223@5xf-29y-26k,"(44.91896285947604, -123.31021286598991)"
381317,222@5xf-35n-5j9,"(45.456714410014555, -123.85440945347388)"
381325,222@5wd-3gq-33q,"(45.847301326113126, -119.3078092318204)"
381319,222@5wc-r9j-59f,"(45.64933364515603, -118.81253880624514)"
381321,222@5wc-sgg-tvz,"(45.31939476464227, -118.10697072221843)"
381306,222@5wd-f9s-cyv,"(45.43282379444149, -117.28486046571935)"
380001,222@5xf-bmc-v2k,"(45.587498915117116, -121.16442866194099)"
380089,222@5xc-kds-26k,"(45.37870785159118, -122.74066808014689)"
380021,223@5xc-qzd-j5f,"(45.51985855525684, -122.97752661000929)"
380004,22b@5xc-jxd-bkz,"(45.510263110463285, -122.77092388711182)"
380037,224@5xc-q6k-n89,"(45.3083613182878, -122.93557389108602)"
380071,223@5xf-23h-4y9,"(45.198899061233355, -123.16478594031726)"
390065,222@63s-spp-mtv,"(39.82500256356326, -77.23488263544286)"
390050,223@63d-5kv-rff,"(40.45754342137119, -80.00352094787719)"
390114,222@63d-6zm-hnq,"(40.43632277610087, -79.96056750001246)"
390157,222@63d-5mp-sdv,"(40.47258639061882, -80.09040999255198)"
390328,222@63d-3wr-75z,"(40.4361368427757, -79.75957988040048)"
393302,222@63d-6zg-z4v,"(40.467638572424505, -79.95264194399549)"
390028,222@63d-6xy-btv,"(40.43625796809745, -79.98529674231747)"
390032,222@63d-488-p35,"(40.619137123994896, -79.73661351056155)"
390090,222@63d-6zf-vvf,"(40.46163765494846, -79.94705972073574)"
390265,222@63d-6h7-psq,"(40.316942225565086, -79.93371859609256)"
392045,222@63d-756-x5z,"(40.351126337160906, -79.8500634938688)"
390037,222@63d-5vy-hwk,"(40.54256934264247, -80.1772834374979)"
390002,222@63d-756-x5z,"(40.351126337160906, -79.8500634938688)"
390102,222@63d-3sj-33q,"(40.48910846461171, -79.89659097171459)"
390228,222@63d-77v-pgk,"(40.37823344729893, -80.06713309260776)"
390267,222@63d-3vq-z75,"(40.42825757363408, -79.74883680980412)"
392028,222@63d-5tp-t7q,"(40.43957308351543, -80.20824201478152)"
393304,226@63d-6zg-vmk,"(40.46424587974122, -79.93801952614992)"
390164,223@63d-6zm-cdv,"(40.442400490552195, -79.96035768269242)"
390107,223@63d-5n3-m8v,"(40.57406700187924, -80.01173303201462)"
390163,223@63d-9jy-nbk,"(40.80838023137181, -79.56205533673547)"
390036,222@63d-66y-cdv,"(40.712392844740606, -80.32138122122754)"
392043,222@63d-66y-cdv,"(40.712392844740606, -80.32138122122754)"
390117,222@63d-h77-wtv,"(40.02462348400486, -78.43399872657528)"
390316,222@63s-ftt-mhq,"(40.35804521836191, -75.98807480479857)"
390096,222@63s-fsf-rkz,"(40.37579335342878, -75.97858122581128)"
390044,224@63s-fsw-hwk,"(40.331064109176715, -75.9512537518813)"
390073,222@63p-trg-rp9,"(40.52233718398739, -78.39789110590458)"
390062,224@63p-ttw-d35,"(40.33815539099976, -78.38773588142007)"
391307,222@63p-q9g-nbk,"(40.67420295006859, -78.25199997818346)"
390079,222@63q-cd7-2tv,"(41.98085495839231, -76.5222526932231)"
391305,222@63q-c32-bp9,"(41.79419983553446, -76.79405912137817)"
390035,22p@628-cph-zfz,"(40.43899644220274, -75.33896860327086)"
