fips,severity_index,deaths_2020_05_19,deaths_intervals_2020_05_19,deaths_2020_05_20,deaths_intervals_2020_05_20,deaths_2020_05_21,deaths_intervals_2020_05_21,deaths_2020_05_22,deaths_intervals_2020_05_22,deaths_2020_05_23,deaths_intervals_2020_05_23,deaths_2020_05_24,deaths_intervals_2020_05_24,deaths_2020_05_25,deaths_intervals_2020_05_25
24003,3,137.2,"(134, 140.22109560496165)",139.8,"(134, 144.2766558166338)",142.2,"(135.54928431196512, 146.00801662629533)",144.3,"(135.63150762725286, 149.9403818295567)",146.1,"(138.6635736389962, 150.94267088168814)",147.7,"(140.96925816674832, 152.68132184062551)",148.9,"(144.05004996376158, 153.67552302367932)"
6085,3,136.7,"(135, 139.1210442216892)",138.3,"(135, 143.00480676473416)",139.8,"(135, 146.93819245817292)",141.2,"(135, 149.72315736302983)",142.4,"(135, 149.19344403501952)",143.3,"(135, 154.98531846266434)",144,"(135, 163.19894861616473)"
13095,2,135.1,"(135, 137.05287985106898)",135.2,"(135, 137.9366899911997)",135.2,"(135, 139.99474800186792)",135,"(135, 142.9665801444371)",135,"(135, 144.1494722384086)",135,"(135, 144.224463607838)",135,"(135, 144.27389594759316)"
13067,3,133.5,"(132, 135.9221921377722)",134.9,"(132, 139.80979017398207)",136.1,"(132, 143.61234270698495)",137.2,"(132, 145.0131622786184)",138.1,"(132, 147.89369035870772)",138.6,"(132, 147.80254311687946)",138.8,"(132, 145.9863063265723)"
10003,3,133.3,"(130, 138.2063447750077)",136.5,"(130, 145.66190687288696)",139.5,"(130, 159.84172908799016)",142.2,"(130, 172.10213694206104)",144.7,"(130, 186.28530914362665)",147,"(130, 202.68944656285177)",149,"(130, 212.9539176521817)"
9007,3,131.4,"(131, 137.65420088576468)",132.8,"(131, 140.91107555038056)",134.3,"(131, 141.80466783709775)",135.9,"(131, 147.57812609372536)",137.6,"(131, 151.5698335131602)",139.1,"(131, 151.7261897637477)",140.6,"(131, 153.94940603977764)"
8059,3,130.7,"(128, 139.62389048868278)",133,"(128, 144.78694680323466)",135.3,"(128, 160.82606962462322)",137.6,"(128, 168.9379378826182)",139.7,"(128, 176.33555734707767)",141.8,"(128, 183.60418910215475)",143.5,"(128, 187.9099768498144)"
21111,3,129.8,"(129, 141.39761174198077)",132.2,"(129, 142.8627156517031)",134.3,"(129, 146.16664396644381)",136.3,"(129, 146.98785068272298)",138,"(129, 144.72576749199953)",139.4,"(130.20753499635123, 146.93615312174302)",140.4,"(129, 156.65049307876797)"
36027,3,127.4,"(126, 128.19947975467758)",128.4,"(126, 135.7293166327473)",129.2,"(126, 141.89554225835187)",129.4,"(126, 145.39474727621354)",129.2,"(126, 148.93845776275973)",128.6,"(126, 150.05411020891046)",127.4,"(126, 152.3561983308915)"
48439,3,126.9,"(123, 130.31177136407533)",130.8,"(123, 136.58175098839158)",134.5,"(123, 143.25900212305038)",138.1,"(125.33076109483714, 146.64742270831422)",141.5,"(131.59456490190092, 147.440693206819)",144.5,"(130.92052666348627, 155.43168545138408)",147,"(131.4492874062379, 162.54419087236042)"
42069,3,125.7,"(125, 128.3794439959933)",126.3,"(125, 130.84935355314184)",126.9,"(125, 133.39427099561885)",127.4,"(125, 135.96482052497473)",127.8,"(125, 138.35150219059494)",128.1,"(125, 137.90564762261235)",128.2,"(125, 146.98235257556038)"
53061,2,125.6,"(125, 126.53372905424084)",125.9,"(125, 126.94099849511349)",125.9,"(125, 126.93716986534375)",125.6,"(125, 129.29096221742554)",125,"(125, 128.64222972414618)",125,"(125, 127.79477159233187)",125,"(125, 128.5497582298056)"
8123,3,124.6,"(123, 126.61640986717454)",125.9,"(123, 129.69740633899605)",127.2,"(123, 131.9796886909397)",128.3,"(123, 133.4679750441389)",129.3,"(123, 136.99023934246645)",130,"(123, 138.31783027053555)",130.4,"(123, 145.53850455274986)"
42079,2,122.7,"(122, 124.71256956590061)",123.2,"(122, 126.39510582003754)",123.3,"(122, 130.6630372970459)",123.1,"(122, 130.90183217206567)",122.6,"(122, 131.4701580940619)",122,"(122, 130.06036198645302)",122,"(122, 129.7608259453277)"
34041,2,121,"(121, 122.51349549859738)",121,"(121, 128.6466635164199)",121,"(121, 132.89127176564455)",121,"(121, 136.41121252700177)",121,"(121, 136.42943701837586)",121,"(121, 138.75386980281093)",121,"(121, 139.92555324382616)"
34015,3,120.2,"(117, 126.04699404200502)",122.5,"(117, 133.4771580415374)",124.6,"(117, 141.2419972921506)",126.6,"(117, 145.6383700622724)",128.5,"(117, 152.0948315631699)",130.2,"(117, 155.24262299345128)",131.7,"(117, 158.54175727262174)"
17089,3,117.9,"(115, 122.20869088211303)",120,"(115, 129.35744245648743)",121.7,"(115, 132.88858569000593)",123,"(115, 135.79438182434598)",123.8,"(115, 142.33517561003842)",124.2,"(115, 145.4591185115151)",124.2,"(115, 145.28453006432593)"
10005,3,117.5,"(114, 120.44698116101276)",120.5,"(114, 126.41151603945285)",123.4,"(114, 130.86937842323928)",126,"(114, 155.71097548462788)",128.4,"(114, 160.90167689733343)",130.5,"(114, 167.3861449636472)",132.2,"(114, 169.3129064891367)"
9005,2,115,"(115, 118.97675861407647)",115,"(115, 118.03517766839474)",115,"(115, 117.03443574765319)",115,"(115, 119.35945930231145)",115,"(115, 118.90932178114242)",115,"(115, 117.52124502296013)",115,"(115, 116.12559316263135)"
51087,3,114,"(113, 114.67927430937564)",115,"(113, 116.10866868410942)",115.8,"(113, 117.0505009120069)",116.6,"(113, 118.24933009199866)",117.1,"(113, 119.7465138330158)",117.5,"(113.01479365561798, 120.16501069331687)",117.5,"(113.87964499099242, 121.1224986286411)"
39061,3,113.6,"(112, 115.35778942619726)",115.1,"(112, 117.36830135824474)",116.4,"(112, 119.25484643967381)",117.5,"(112, 121.15369650748728)",118.3,"(112, 122.48286200427175)",118.8,"(112, 131.08922029728055)",119.1,"(112, 130.92712071728286)"
34001,3,113.3,"(112, 124.27277178382157)",114.2,"(112, 137.98232962833333)",114.9,"(112, 147.65303365573857)",115.4,"(112, 150.16375203663554)",115.8,"(112, 151.21827960121303)",116,"(112, 151.67568544258611)",115.9,"(112, 152.88342651189143)"
39153,3,113.3,"(112, 127.08383758696489)",114.2,"(112, 133.0890300909862)",115.1,"(112, 147.04179669803796)",116,"(112, 152.24903472677974)",116.9,"(112, 161.93203149520468)",117.5,"(112, 162.80987597575125)",118.1,"(112, 166.59999595276093)"
13135,3,107,"(105, 111.7951550068783)",109.4,"(105, 117.9708787728261)",111.7,"(105, 123.52156559386788)",113.8,"(105, 129.34033635172568)",115.8,"(105, 135.048663901274)",117.4,"(105, 138.51370142068654)",118.8,"(105, 137.58951684347238)"
8001,3,103.1,"(102, 109.65543526017838)",103.8,"(102, 115.70616337527265)",104.2,"(102, 119.92231938068424)",104.5,"(102, 125.4160757759366)",104.5,"(102, 129.04759934080712)",104.2,"(102, 128.69725299493248)",103.5,"(102, 128.2534565673717)"
1097,3,102.2,"(101, 103.38078809827446)",103.2,"(101, 105.19814885664893)",104.1,"(101, 108.2671970823041)",104.8,"(101, 110.52289780282348)",105.3,"(101, 113.48082616928944)",105.5,"(101, 115.73500575042412)",105.6,"(101.08652046109101, 110.15894842291128)"
29510,3,100.1,"(100, 104.00625071148652)",100.7,"(100, 105.02931266605809)",101.2,"(100, 106.4901098220921)",101.5,"(100, 112.54857504257447)",101.7,"(100, 115.20032756316569)",101.7,"(100, 121.01429613328628)",101.5,"(100, 120.90645931480584)"
26145,2,99,"(99, 101.40250260656167)",99,"(99, 105.5648933540274)",99,"(99, 107.61711082568112)",99,"(99, 109.73558424031096)",99,"(99, 109.78144514308872)",99,"(99, 111.60428807119283)",99,"(99, 111.05633430763619)"
25001,3,97.2,"(95, 99.40876804357902)",99.2,"(95, 105.60938110803227)",101.1,"(95, 110.44720631015709)",102.9,"(95, 115.2856266337907)",104.6,"(95, 118.842552292265)",106.2,"(95, 121.15965340639143)",107.6,"(95, 123.94259785130232)"
18081,3,94.6,"(94, 96.56085254747106)",95,"(94, 98.32197399579414)",95.5,"(94, 98.29158936688131)",95.9,"(94, 99.15407318994559)",96.3,"(94, 100.94405339715235)",96.6,"(94, 102.67442210365003)",96.7,"(94, 103.50151315047317)"
36067,3,92.5,"(88, 99.8392781802292)",96.1,"(88, 106.4696832506872)",99.9,"(88, 114.91496148644809)",103.7,"(88, 124.18225121746993)",107.5,"(88, 130.56825539278728)",111.1,"(88, 136.3497282403335)",114.8,"(89.08949901615887, 140.4259260067755)"
36001,3,91.8,"(90, 94.08926662749998)",93.1,"(90, 96.29563340899861)",94.4,"(90, 98.5246381856335)",95.5,"(90, 101.47727496507552)",96.5,"(90, 102.4739422060998)",97.3,"(90, 117.53481572916843)",97.8,"(90, 125.71353076772576)"
18057,3,91,"(90, 93.67553952851793)",91.6,"(90, 96.4564280808797)",92.2,"(90, 96.38192393537696)",92.7,"(90, 96.30763664467474)",93.2,"(90, 98.4459831552146)",93.4,"(90, 101.84972155578681)",93.5,"(90, 101.89381582899543)"
12071,3,90.7,"(89, 100.96902919188041)",93.6,"(89, 102.03062203864472)",96.4,"(89, 108.8877780075081)",99.1,"(89, 112.2376383443191)",101.7,"(89, 117.8406752380225)",104.2,"(89, 121.34162331462797)",106.5,"(90.61732665378928, 122.36413200202666)"
47157,3,90.4,"(87, 94.18042090417408)",93.8,"(87, 99.44575831530044)",97.1,"(87, 105.4712998406333)",100.3,"(87, 111.41126317690502)",103.5,"(95.92521016966823, 108.88991392967371)",106.5,"(98.60775554319184, 112.90529324620093)",109.3,"(97.61431577542213, 120.98832602435164)"
6059,3,89.7,"(88, 91.50456034391794)",90.8,"(88, 92.71566097808943)",91.5,"(88, 95.22456148384666)",91.8,"(88, 97.09639933678719)",91.7,"(88, 98.89930368587284)",91.2,"(88, 98.46324830309725)",90.3,"(88, 96.59841063513863)"
26161,2,89,"(89, 92.03993839375933)",89,"(89, 93.71146648637006)",89,"(89, 94.9348550063515)",89,"(89, 96.22228567811935)",89,"(89, 97.39870120504611)",89,"(89, 97.70196884342943)",89,"(89, 100.27817477149048)"
33011,3,88.5,"(85, 97.94174395835148)",90.5,"(85, 103.17640450153509)",92.5,"(85, 108.13351032307874)",94.3,"(85, 120.90029184568789)",95.9,"(85, 136.8968220280271)",97.4,"(85, 140.2459886809513)",98.8,"(85, 142.01872836350108)"
35045,3,88.3,"(87, 91.58743825568703)",90.1,"(87, 96.31204173846557)",91.8,"(87, 99.26009401434466)",93.7,"(87, 101.54098289476292)",95.5,"(87.42705726250747, 103.25814752480565)",97.2,"(89.65814250064142, 104.48388603068429)",98.9,"(88.15166224328128, 109.6247568879164)"
42089,3,88,"(88, 109.92616784582461)",90.8,"(88, 110.5371748490839)",93.5,"(88, 111.78233665727153)",96.1,"(88, 118.35134852562486)",98.6,"(88, 134.27627971376626)",100.8,"(88, 140.98489871439105)",102.9,"(88, 145.46163583905619)"
13089,3,87.8,"(86, 91.32130570745838)",90,"(86, 93.07137903406255)",91.9,"(86.65004727922361, 94.3137036197585)",93.6,"(86.84925336060465, 97.34117647966659)",95.1,"(86, 102.91196507186562)",96.2,"(86, 105.93505461664118)",96.9,"(88.51796356029703, 105.23748195827436)"
6001,3,84.5,"(83, 86.65065961557761)",85.8,"(83, 89.83068236129428)",87,"(83, 92.01560705697388)",87.9,"(83, 95.0734189403503)",88.5,"(83, 95.9975115400171)",88.9,"(83, 95.7746672504703)",88.9,"(83, 95.561991517162)"
24021,3,84.2,"(83, 86.88494360059948)",85.2,"(83, 90.15267427674155)",86.1,"(83, 92.84877759780922)",86.9,"(83, 95.72691100313928)",87.5,"(83, 96.16642447012393)",87.9,"(83, 96.61571477359276)",88.1,"(83, 96.2947472958384)"
19153,3,83.9,"(81, 91.0581924058106)",86.9,"(81, 93.19735527754945)",89.8,"(82.23714751806317, 96.46350602845042)",92.8,"(83.3147573249857, 101.26838837151189)",95.8,"(81, 111.71208458688076)",98.6,"(81, 116.86957725213738)",101.2,"(81, 124.03325794011442)"
8041,3,83.5,"(83, 84.35572646484249)",83.9,"(83, 85.26868408103128)",84.2,"(83, 85.69944317683328)",84.4,"(83, 86.78740841671123)",84.5,"(83, 87.27258702677071)",84.4,"(83, 86.97796564859738)",84.1,"(83, 86.66054486364487)"
12081,3,81.8,"(81, 84.64859875983963)",82.5,"(81, 85.80738625495783)",83.2,"(81, 87.96897158223861)",83.9,"(81, 89.52072652198811)",84.5,"(81, 91.70824405726032)",85,"(81, 93.20482356130057)",85.3,"(81, 94.13811376317625)"
48453,3,79.5,"(77, 82.22335185441425)",81.6,"(77, 86.56325196566478)",83.6,"(77, 93.17943053659219)",85.5,"(77, 95.83391004128592)",87.2,"(77, 99.62683891126288)",88.9,"(77.52799106510082, 99.47474255085496)",90.5,"(81.65599977525025, 99.33525822443428)"
35031,3,79,"(78, 86.07457552845464)",81.3,"(78, 88.30263136351822)",83.5,"(78.95931478508105, 86.94884110569434)",85.6,"(78, 92.15760104195417)",87.6,"(78, 104.15230933209725)",89.3,"(78, 113.65661328119813)",90.9,"(78, 124.25363900212538)"
51013,3,78.6,"(77, 79.92962368126045)",80.1,"(77, 81.84775886320894)",81.5,"(77, 88.04303655583186)",82.7,"(77, 89.34975043276417)",83.6,"(77, 93.19175187142848)",84.4,"(77, 94.50319492777207)",84.9,"(77, 100.61018424957541)"
39151,3,77.5,"(77, 82.51959676432205)",78,"(77, 84.6661089670062)",78.5,"(77, 87.880201869162)",79,"(77, 90.30612439854612)",79.6,"(77, 93.56108002261449)",80.1,"(77, 94.98762160484398)",80.5,"(77, 87.8649379001636)"
22095,2,77.1,"(77, 77.36831186056214)",77.2,"(77, 77.78092512220086)",77.3,"(77, 77.93586533524042)",77.3,"(77, 78.1793705668204)",77.2,"(77, 77.8183911973589)",77,"(77, 78.5589593012951)",77,"(77, 81.09216090769768)"
53077,3,76,"(75, 76.9030918476466)",76.5,"(75, 80.2897095190667)",76.7,"(75, 85.3497075197249)",76.8,"(75, 89.7649529449911)",76.5,"(75, 90.90261053162648)",76,"(75, 93.29779093757331)",75.1,"(75, 94.44978688361175)"
27123,3,75.3,"(72, 79.73722067293487)",77.7,"(72, 86.05730213688359)",79.9,"(72, 93.59717023809462)",82,"(72, 103.68935466579532)",83.9,"(72, 111.71831825058614)",85.8,"(72, 119.78923552678407)",87.5,"(72, 122.84800713622285)"
1073,3,75.3,"(74, 78.6912221074392)",76.6,"(74, 82.23460731062626)",77.8,"(74, 83.82573308105756)",78.9,"(74, 85.91230179397482)",80,"(74, 85.38672709762868)",80.8,"(74, 88.4382371366941)",81.7,"(74.08890106843502, 89.28846956894026)"
25015,3,73.1,"(72, 75.44466237669285)",73.8,"(72, 81.55407780314628)",74.5,"(72, 82.15183931266169)",75.2,"(72, 85.46062826311109)",75.8,"(72, 98.51053371718683)",76.2,"(72, 104.62732493870794)",76.6,"(72, 107.12882911689951)"
51153,3,72.1,"(70, 74.38743747815482)",73.7,"(70, 77.50565481495826)",75.1,"(70, 84.13095454206213)",76.1,"(70, 86.91606848764054)",76.7,"(70, 87.56747323352131)",77,"(70, 87.30122210011352)",77,"(70, 101.88136362174016)"
20209,3,71.3,"(70, 72.94940712121097)",72.5,"(70, 75.74799719529527)",73.6,"(70, 77.28717492989928)",74.8,"(71.46163235794725, 76.8079959834998)",75.8,"(72.45811406031775, 77.96226415708996)",76.7,"(74.04867851173283, 78.58181043313628)",77.5,"(71.1594309575915, 83.79036625495576)"
19113,3,71.1,"(70, 73.58630364204254)",72.1,"(70, 76.68666466417405)",73.2,"(70, 78.30461189927517)",74.3,"(70, 81.14231950574259)",75.4,"(70, 82.02680585858411)",76.5,"(70.97230271040657, 81.74071553493552)",77.4,"(70, 86.81853212280856)"
36111,3,71,"(69.13818599501508, 72.45966535612685)",72.8,"(70.30884455033633, 74.42273798650668)",74.6,"(71.97641504060849, 75.85420684379231)",76.3,"(72.58413573479802, 78.38105138156658)",77.8,"(72.70088914360151, 81.42801468998184)",79.1,"(69, 92.12697865671004)",80.2,"(69, 96.81870086031739)"
42007,2,70,"(70, 70.08763748451098)",70,"(70, 70.11772450922264)",70,"(70, 70.04156244188525)",70,"(70, 69.90824532120827)",70,"(70, 69.90944793316157)",70,"(70, 69.92647790055598)",70,"(70, 69.95172072994418)"
6107,3,69.6,"(67, 78.77411905133569)",72,"(67, 81.90905437074301)",74.4,"(67.02066835582208, 83.08650681912444)",77.2,"(72.40507123937019, 83.31314283338138)",80.1,"(74.2254094872686, 86.77071174897706)",83.1,"(77.21363662038237, 89.29259700056951)",86.2,"(81.22078968699884, 91.2296926431058)"
24013,3,69.4,"(68.83876721305522, 70.35883711979498)",70.7,"(70.03271531152576, 72.07284989144425)",72.1,"(71.49716508203933, 73.42667904602085)",73.6,"(70.61147782490558, 77.12390783379335)",75.1,"(70.29377079514717, 80.22970039811923)",76.6,"(72.05061975919443, 81.30878404406928)",78.1,"(69.9391629403656, 86.24308845726054)"
12103,3,69.1,"(68, 70.85221943979188)",70.3,"(68, 72.79905375205963)",71.6,"(68.14010514592505, 74.6660130200103)",72.8,"(68.68678212311202, 76.39694236523478)",73.9,"(68, 82.7877121979224)",75,"(68, 90.98199015694954)",76,"(68, 94.08832784394659)"
6081,3,67,"(66, 69.57859344869263)",67.9,"(66, 71.67735980699933)",68.7,"(66, 76.41365250701658)",69.4,"(66, 77.6097754259531)",69.9,"(66, 80.39766818380836)",70.2,"(66, 79.98284428860896)",70.3,"(66, 77.14971557649385)"
9011,3,66.8,"(66, 67.58213529735232)",67.2,"(66, 70.11823815411515)",67.7,"(66, 70.76973271892687)",68.1,"(66, 72.53178289742061)",68.3,"(66, 73.14484647032143)",68.5,"(66, 75.4345858158691)",68.4,"(66, 77.53592209766931)"
17163,3,66.4,"(66, 67.56856341202554)",66.6,"(66, 74.17855207859961)",66.9,"(66, 75.77585262088908)",67.1,"(66, 77.41912735096294)",67.2,"(66, 76.63554034378598)",67.3,"(66, 77.71956276122123)",67.2,"(66, 78.8437149432046)"
4005,3,66.1,"(65, 68.12410559968825)",67.1,"(65, 70.08623956728071)",68,"(65, 70.75304671550309)",69,"(65, 72.31746014413018)",69.9,"(65, 75.66985047727768)",70.5,"(65, 77.60542350091387)",71.1,"(65, 77.2583434695476)"
37119,3,64.5,"(63, 65.07345053073215)",65.8,"(63, 67.01352177189317)",67,"(63, 70.51066405127214)",68,"(63, 72.968135814042)",68.8,"(63, 75.49240025597011)",69.4,"(63, 77.81799578817159)",69.6,"(63, 83.3647591317051)"
48029,3,64,"(62, 65.94988436763211)",65.7,"(62, 68.89383067981203)",67.4,"(64.15495831271843, 68.2909544068486)",68.8,"(62.81296253671543, 72.39340052659269)",70.1,"(62.08575863494535, 75.99301712966705)",71.2,"(62, 79.48224885882455)",72,"(62, 82.15844224815986)"
22057,2,64,"(64, 66.77233731287444)",64.2,"(64, 66.6660164624604)",64.3,"(64, 66.98201102097522)",64.4,"(64, 67.30181593591254)",64.4,"(64, 67.76249163915082)",64.3,"(64, 67.74498143964964)",64,"(64, 67.55642165144737)"
17111,3,62.5,"(62, 66.01536425026553)",62.9,"(62, 66.10050862963794)",63.2,"(62, 67.25690063319736)",63.5,"(62, 69.60963928458749)",63.6,"(62, 68.6575126551362)",63.6,"(62, 67.74128646717915)",63.3,"(62, 67.52226995728023)"
53053,2,62.5,"(62, 62.68187731608625)",62.7,"(62, 62.74262731984043)",62.8,"(62, 63.00450708880475)",62.6,"(62, 63.594206271196605)",62.3,"(62, 63.96021862292228)",62,"(62, 63.930003101426976)",62,"(62, 64.37713950371604)"
18063,3,62.2,"(61, 64.44428118039028)",63,"(61, 65.56795761393512)",63.7,"(61, 65.71150753208126)",64.4,"(61, 67.84532877440147)",64.9,"(61, 69.75938792359972)",65.2,"(61, 71.20829586570378)",65.4,"(61, 71.50227280273727)"
45079,3,61.8,"(61, 62.737139839254084)",62.6,"(61, 64.34750407650216)",63.2,"(61, 66.26376064666375)",63.7,"(61, 67.74181877729409)",64.1,"(61, 68.76322031790976)",64.3,"(61, 70.31902043197127)",64.4,"(61, 72.85270994089933)"
18003,3,61.4,"(61, 61.763238530248415)",61.7,"(61, 62.08876105095196)",61.9,"(61, 62.797400533972954)",62,"(61, 64.6973755231672)",61.9,"(61, 65.01869984383677)",61.6,"(61, 66.36068694667578)",61.2,"(61, 66.59808208546185)"
24017,3,61.2,"(60, 62.79642413000378)",62.3,"(60, 65.43649446163452)",63.4,"(60, 67.34956886305278)",64.4,"(60.12907147368542, 67.93780741960613)",65.5,"(61.48986796109769, 68.65645774073887)",66.4,"(62.60893811299153, 69.71148764562652)",67.3,"(61.91048224534276, 72.68792240969444)"
8013,3,60.7,"(60, 61.48956330831293)",61.2,"(60.05700258248006, 62.110576993482795)",61.7,"(60, 63.620491612995906)",62.1,"(60, 64.36292447796922)",62.5,"(60, 66.21100994368892)",62.7,"(60, 66.37291391774534)",62.8,"(60, 66.08124793551387)"
33015,2,60.4,"(60, 61.101945191199306)",60.6,"(60, 61.685363818191504)",60.8,"(60, 63.285597488406026)",60.8,"(60, 64.33734827681005)",60.7,"(60, 65.72341268077274)",60.5,"(60, 66.99313373647742)",60.1,"(60, 69.8554579719004)"
35001,3,59.8,"(59, 61.50923985857901)",61,"(59, 64.29514883313477)",62.2,"(59, 65.5711144807578)",63.2,"(59, 67.59258637436085)",64.2,"(59, 69.82348155496173)",65,"(59.74722233148229, 69.54915996789175)",65.7,"(61.433944000698766, 69.91259234308127)"
